"ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","CITY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","DA","WK","BW","MO","QU","HY","YE"
2751,"CA-2014-154669","8/8/2014","8/11/2014","Vacaville","Advantus Rolling Drawer Organizers",423.28,11,0,110.0528,"","","","","","",""
2752,"CA-2014-158029","5/26/2014","5/30/2014","Los Angeles","Hon Olson Stacker Stools",225.296,2,0.2,22.5296,"","","","","","",""
2753,"CA-2015-155306","4/17/2015","4/21/2015","San Francisco","Prang Drawing Pencil Set",5.56,2,0,2.224,"D075","WK11","","M03","Q01","H01","Y01"
2754,"CA-2015-155306","4/17/2015","4/21/2015","San Francisco","Plantronics S12 Corded Telephone Headset System",323.37,3,0,129.348,"D075","WK11","","M03","Q01","H01","Y01"
2755,"CA-2015-155306","4/17/2015","4/21/2015","San Francisco","Plantronics Calisto P620-M USB Wireless Speakerphone System",783.96,5,0.2,68.5965,"D075","WK11","","M03","Q01","H01","Y01"
2756,"CA-2015-155306","4/17/2015","4/21/2015","San Francisco","Hoover Upright Vacuum With Dirt Cup",1447.65,5,0,419.8185,"D075","WK11","","M03","Q01","H01","Y01"
2757,"CA-2015-155306","4/17/2015","4/21/2015","San Francisco","Xerox 1903",11.96,2,0,5.8604,"D075","WK11","","M03","Q01","H01","Y01"
2758,"CA-2016-127775","6/11/2016","6/13/2016","New York City","Razer Kraken PRO Over Ear PC and Music Headset",239.97,3,0,71.991,"D493","WK71","BW36","M17","Q03","H02","Y02"
2759,"CA-2016-146171","3/11/2016","3/15/2016","Columbus","Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0,31.5372,"D403","WK58","BW29","M14","Q03","H02","Y02"
2760,"CA-2016-146171","3/11/2016","3/15/2016","Columbus","Iceberg Mobile Mega Data/Printer Cart ",481.32,4,0,125.1432,"D403","WK58","BW29","M14","Q03","H02","Y02"
2761,"CA-2014-129574","5/26/2014","5/29/2014","Murray","Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0,23.232,"","","","","","",""
2762,"CA-2017-126536","10/12/2017","10/14/2017","San Francisco","Maxell 4.7GB DVD-R 5/Pack",0.99,1,0,0.4356,"","","","","","",""
2763,"CA-2017-126536","10/12/2017","10/14/2017","San Francisco","Canvas Sectional Post Binders",101.84,5,0.2,36.917,"","","","","","",""
2764,"CA-2017-165757","6/22/2017","6/28/2017","Philadelphia","GBC Plasticlear Binding Covers",10.332,3,0.7,-7.5768,"","","","","","",""
2765,"CA-2017-165757","6/22/2017","6/28/2017","Philadelphia","Wilson Jones Century Plastic Molded Ring Binders",31.155,5,0.7,-23.8855,"","","","","","",""
2766,"CA-2017-165757","6/22/2017","6/28/2017","Philadelphia","Plastic Stacking Crates & Casters",8.928,2,0.2,0.6696,"","","","","","",""
2767,"CA-2017-167752","1/15/2017","1/18/2017","Philadelphia","Belkin F9M820V08 8 Outlet Surge",34.384,1,0.2,3.8682,"","","","","","",""
2768,"CA-2017-167752","1/15/2017","1/18/2017","Philadelphia","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",1924.16,8,0.2,312.676,"","","","","","",""
2769,"US-2015-122140","4/2/2015","4/7/2015","Dallas","APC 7 Outlet Network SurgeArrest Surge Protector",32.192,2,0.8,-80.48,"D061","WK09","","M03","Q01","H01","Y01"
2770,"US-2015-122140","4/2/2015","4/7/2015","Dallas","Kingston Digital DataTraveler 16GB USB 2.0",50.12,7,0.2,-0.6265,"D061","WK09","","M03","Q01","H01","Y01"
2771,"US-2015-122140","4/2/2015","4/7/2015","Dallas","Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",47.976,3,0.2,1.7991,"D061","WK09","","M03","Q01","H01","Y01"
2772,"CA-2016-163986","9/3/2016","9/10/2016","Waukesha","Crate-A-Files",54.5,5,0,14.17,"","","","M11","Q03","H02","Y02"
2773,"CA-2017-158967","12/10/2017","12/12/2017","Fort Lauderdale","Staple-based wall hangings",19.104,3,0.2,5.7312,"","","","","","",""
2774,"CA-2016-131576","11/22/2016","11/26/2016","Detroit","Ibico Standard Transparent Covers",49.44,3,0,24.2256,"","","","M11","Q03","H02","Y02"
2775,"CA-2017-143455","11/11/2017","11/18/2017","Springfield","Xerox 222",10.368,2,0.2,3.6288,"","","","","","",""
2776,"CA-2016-144729","10/21/2016","10/25/2016","San Diego","Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0,1.5444,"","","","M11","Q03","H02","Y02"
2777,"CA-2015-127019","12/21/2015","12/25/2015","Colorado Springs","Belkin 6 Outlet Metallic Surge Strip",60.984,7,0.2,4.5738,"D323","WK47","BW24","M11","Q01","H01","Y01"
2778,"CA-2015-138534","7/17/2015","7/19/2015","Bakersfield","Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976,"D164","WK24","BW12","M06","Q01","H01","Y01"
2779,"CA-2017-108322","4/30/2017","5/5/2017","Pompano Beach","3M Hangers With Command Adhesive",23.68,8,0.2,6.216,"","","","","","",""
2780,"CA-2017-108322","4/30/2017","5/5/2017","Pompano Beach","Maxell 4.7GB DVD+R 5/Pack",2.376,3,0.2,0.7425,"","","","","","",""
2781,"CA-2017-167668","5/6/2017","5/8/2017","New York City","Avery 505",59.2,4,0,29.6,"","","","","","",""
2782,"CA-2017-146724","11/20/2017","11/27/2017","Lakeville","Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22,10,0,9.68,"","","","","","",""
2783,"CA-2016-139878","11/11/2016","11/16/2016","Detroit","Digium D40 VoIP phone",257.98,2,0,74.8142,"","","","M11","Q03","H02","Y02"
2784,"US-2016-106677","11/5/2016","11/10/2016","Philadelphia","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger",23.988,2,0.4,-15.992,"","","","M11","Q03","H02","Y02"
2785,"CA-2016-116974","10/9/2016","10/15/2016","Troy","Mediabridge Sport Armband iPhone 5s",23.976,4,0.4,-15.5844,"","","","M11","Q03","H02","Y02"
2786,"CA-2015-149972","9/21/2015","9/23/2015","Los Angeles","Hon Every-Day Series Multi-Task Chairs",601.536,4,0.2,0,"D230","WK33","BW17","M08","Q01","H01","Y01"
2787,"CA-2015-149972","9/21/2015","9/23/2015","Los Angeles","Advantus Map Pennant Flags and Round Head Tacks",7.9,2,0,2.528,"D230","WK33","BW17","M08","Q01","H01","Y01"
2788,"US-2014-117744","12/2/2014","12/6/2014","Corpus Christi","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,"","","","","","",""
2789,"US-2014-117744","12/2/2014","12/6/2014","Corpus Christi","Newell 343",16.464,7,0.2,1.4406,"","","","","","",""
2790,"US-2014-117744","12/2/2014","12/6/2014","Corpus Christi","12-1/2 Diameter Round Wall Clock",39.96,5,0.6,-23.976,"","","","","","",""
2791,"CA-2014-125514","9/21/2014","9/22/2014","Omaha","Fellowes Basic Home/Office Series Surge Protectors",25.96,2,0,7.5284,"","","","","","",""
2792,"CA-2014-125514","9/21/2014","9/22/2014","Omaha","Acco 6 Outlet Guardian Standard Surge Suppressor",36.27,3,0,10.881,"","","","","","",""
2793,"CA-2014-125514","9/21/2014","9/22/2014","Omaha","Xerox 224",6.48,1,0,3.1104,"","","","","","",""
2794,"CA-2014-154599","4/12/2014","4/17/2014","Redondo Beach","Pyle PMP37LED",1075.088,14,0.2,94.0702,"","","","","","",""
2795,"CA-2014-154599","4/12/2014","4/17/2014","Redondo Beach","AT&T 1080 Corded phone",438.368,4,0.2,38.3572,"","","","","","",""
2796,"CA-2014-154599","4/12/2014","4/17/2014","Redondo Beach","Recycled Pressboard Report Cover with Reinforced Top Hinge",18.088,7,0.2,6.5569,"","","","","","",""
2797,"CA-2014-154599","4/12/2014","4/17/2014","Redondo Beach","O'Sullivan Living Dimensions 2-Shelf Bookcases",308.499,3,0.15,-18.147,"","","","","","",""
2798,"CA-2017-158743","10/20/2017","10/27/2017","Little Rock","Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0,4.1416,"","","","","","",""
2799,"CA-2017-158743","10/20/2017","10/27/2017","Little Rock","Xerox 1884",39.96,2,0,18.7812,"","","","","","",""
2800,"CA-2017-158743","10/20/2017","10/27/2017","Little Rock","Binding Machine Supplies",145.85,5,0,70.008,"","","","","","",""
2801,"CA-2016-153318","10/25/2016","10/28/2016","Miami","Panasonic KX-TG9471B",783.96,5,0.2,78.396,"","","","M11","Q03","H02","Y02"
2802,"US-2015-110163","11/1/2015","11/4/2015","Salem","Lumber Crayons",7.88,1,0.2,1.773,"D272","WK39","BW20","M10","Q01","H01","Y01"
2803,"CA-2017-143329","11/3/2017","11/8/2017","Las Cruces","9-3/4 Diameter Round Wall Clock",41.37,3,0,17.3754,"","","","","","",""
2804,"CA-2015-159380","5/12/2015","5/16/2015","San Francisco","Xerox 1962",12.84,3,0,5.778,"D100","WK15","","M04","Q01","H01","Y01"
2805,"CA-2015-159380","5/12/2015","5/16/2015","San Francisco","Xerox 1953",25.68,6,0,11.556,"D100","WK15","","M04","Q01","H01","Y01"
2806,"CA-2015-122623","9/7/2015","9/11/2015","El Paso","Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364,"D218","WK32","BW16","M08","Q01","H01","Y01"
2807,"CA-2015-148635","7/25/2015","7/27/2015","Seattle","Plymouth Boxed Rubber Bands by Plymouth",9.42,2,0,0.471,"D172","WK25","BW13","M06","Q01","H01","Y01"
2808,"CA-2015-148635","7/25/2015","7/27/2015","Seattle","Xerox 228",12.96,2,0,6.2208,"D172","WK25","BW13","M06","Q01","H01","Y01"
2809,"CA-2015-148635","7/25/2015","7/27/2015","Seattle","Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0,56.392,"D172","WK25","BW13","M06","Q01","H01","Y01"
2810,"CA-2015-148635","7/25/2015","7/27/2015","Seattle","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",561.568,2,0.2,28.0784,"D172","WK25","BW13","M06","Q01","H01","Y01"
2811,"CA-2015-135685","11/16/2015","11/18/2015","Milwaukee","Xerox 191",179.82,9,0,84.5154,"D286","WK41","BW21","M10","Q01","H01","Y01"
2812,"CA-2015-135685","11/16/2015","11/18/2015","Milwaukee","Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0,76.0878,"D286","WK41","BW21","M10","Q01","H01","Y01"
2813,"CA-2015-135685","11/16/2015","11/18/2015","Milwaukee","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3,0,36.3987,"D286","WK41","BW21","M10","Q01","H01","Y01"
2814,"CA-2015-135685","11/16/2015","11/18/2015","Milwaukee","Logitech diNovo Edge Keyboard",999.96,4,0,229.9908,"D286","WK41","BW21","M10","Q01","H01","Y01"
2815,"CA-2015-135685","11/16/2015","11/18/2015","Milwaukee","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1035,"D286","WK41","BW21","M10","Q01","H01","Y01"
2816,"CA-2015-104626","9/1/2015","9/8/2015","Franklin","Deluxe Heavy-Duty Vinyl Round Ring Binder",114.6,5,0,51.57,"D215","WK31","BW16","M08","Q01","H01","Y01"
2817,"CA-2015-104626","9/1/2015","9/8/2015","Franklin","Global Value Steno Chair, Gray",60.74,1,0,15.185,"D215","WK31","BW16","M08","Q01","H01","Y01"
2818,"CA-2015-104626","9/1/2015","9/8/2015","Franklin","Deflect-o Glass Clear Studded Chair Mats",124.36,2,0,27.3592,"D215","WK31","BW16","M08","Q01","H01","Y01"
2820,"CA-2016-160500","5/5/2016","5/8/2016","Encinitas","Computer Printout Index Tabs",6.72,5,0.2,2.352,"D457","WK66","BW33","M16","Q03","H02","Y02"
2821,"CA-2016-160500","5/5/2016","5/8/2016","Encinitas","Bevis 36 x 72 Conference Tables",298.776,3,0.2,7.4694,"D457","WK66","BW33","M16","Q03","H02","Y02"
2822,"CA-2017-100202","12/31/2016","1/5/2017","Anaheim","Adtran 1202752G1",302.376,3,0.2,22.6782,"","","","","","",""
2823,"CA-2017-131016","9/18/2017","9/20/2017","Arlington","Newell 314",8.928,2,0.2,0.558,"","","","","","",""
2824,"CA-2017-131016","9/18/2017","9/20/2017","Arlington","Acco Perma 2700 Stacking Storage Drawers",47.584,2,0.2,-2.974,"","","","","","",""
2825,"US-2014-112914","9/25/2014","9/30/2014","Houston","Xerox 1954",33.792,8,0.2,10.56,"","","","","","",""
2826,"US-2014-112914","9/25/2014","9/30/2014","Houston","O'Sullivan Living Dimensions 5-Shelf Bookcases",300.5328,2,0.32,-97.2312,"","","","","","",""
2827,"US-2014-112914","9/25/2014","9/30/2014","Houston","Avery Self-Adhesive Photo Pockets for Polaroid Photos",2.724,2,0.8,-4.3584,"","","","","","",""
2828,"US-2014-112914","9/25/2014","9/30/2014","Houston","Poly String Tie Envelopes",3.264,2,0.2,1.1016,"","","","","","",""
2829,"CA-2016-124149","4/23/2016","4/26/2016","Lancaster","Embossed Ink Jet Note Cards",108.336,6,0.2,37.9176,"D445","WK64","BW32","M15","Q03","H02","Y02"
2830,"CA-2016-124149","4/23/2016","4/26/2016","Lancaster","Eldon Fold 'N Roll Cart System",55.92,5,0.2,6.291,"D445","WK64","BW32","M15","Q03","H02","Y02"
2831,"CA-2016-124149","4/23/2016","4/26/2016","Lancaster","Xerox 1942",78.304,2,0.2,29.364,"D445","WK64","BW32","M15","Q03","H02","Y02"
2832,"CA-2014-148915","11/1/2014","11/5/2014","Portland","Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.333,"","","","","","",""
2833,"CA-2014-148915","11/1/2014","11/5/2014","Portland","Plantronics Voyager Pro HD - Bluetooth Headset",155.976,3,0.2,54.5916,"","","","","","",""
2834,"CA-2017-134649","1/26/2017","1/31/2017","Hoover","Newell 311",15.47,7,0,4.1769,"","","","","","",""
2835,"CA-2017-134649","1/26/2017","1/31/2017","Hoover","Avery Poly Binder Pockets",7.16,2,0,3.4368,"","","","","","",""
2836,"CA-2017-110842","11/11/2017","11/16/2017","Los Angeles","Belkin 6 Outlet Metallic Surge Strip",10.89,1,0,2.8314,"","","","","","",""
2837,"CA-2017-110842","11/11/2017","11/16/2017","Los Angeles","Xerox 201",19.44,3,0,9.3312,"","","","","","",""
2838,"CA-2017-110842","11/11/2017","11/16/2017","Los Angeles","Ibico Plastic Spiral Binding Combs",121.6,5,0.2,39.52,"","","","","","",""
2839,"CA-2016-147368","6/9/2016","6/12/2016","Tallahassee","Cisco CP-7937G Unified IP Conference Station Phone",695.7,2,0.5,-27.828,"D492","WK71","BW36","M17","Q03","H02","Y02"
2840,"US-2015-104185","9/3/2015","9/8/2015","New York City","Iceberg Mobile Mega Data/Printer Cart ",120.33,1,0,31.2858,"D215","WK31","BW16","M08","Q01","H01","Y01"
2841,"US-2014-125521","3/14/2014","3/19/2014","Chesapeake","Global Commerce Series High-Back Swivel/Tilt Chairs",1139.92,4,0,284.98,"","","","","","",""
2842,"US-2017-135062","8/31/2017","9/4/2017","Fayetteville","Xerox 1945",229.544,7,0.2,83.2097,"","","","","","",""
2843,"CA-2017-135650","3/23/2017","3/27/2017","Huntsville","Fellowes Officeware Wire Shelving",143.728,2,0.2,-32.3388,"","","","","","",""
2844,"CA-2017-112865","5/18/2017","5/22/2017","Philadelphia","KeyTronic KT800P2 - Keyboard - Black",36.048,3,0.2,-0.9012,"","","","","","",""
2845,"US-2016-162852","12/27/2016","12/31/2016","Woodstock","Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,-12.0784,"","","","M11","Q03","H02","Y02"
2846,"CA-2017-138163","11/17/2017","11/20/2017","Everett","Stanley Bostitch Contemporary Electric Pencil Sharpeners",50.94,3,0,14.2632,"","","","","","",""
2847,"CA-2017-152093","9/10/2017","9/15/2017","Chicago","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",762.594,3,0.8,-1143.891,"","","","","","",""
2848,"CA-2017-157854","4/8/2017","4/15/2017","Roswell","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0,15.7584,"","","","","","",""
2849,"CA-2017-157854","4/8/2017","4/15/2017","Roswell","GBC DocuBind TL300 Electric Binding System",2690.97,3,0,1264.7559,"","","","","","",""
2850,"CA-2016-123617","11/28/2016","12/3/2016","Palm Coast","ACCOHIDE Binder by Acco",7.434,6,0.7,-5.6994,"","","","M11","Q03","H02","Y02"
2851,"US-2016-128293","6/2/2016","6/5/2016","Philadelphia","Carina Double Wide Media Storage Towers in Natural & Black",64.784,1,0.2,-12.9568,"D485","WK70","BW35","M17","Q03","H02","Y02"
2852,"CA-2017-107342","12/17/2017","12/22/2017","Columbus","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0,13.2352,"","","","","","",""
2853,"CA-2016-136371","3/19/2016","3/21/2016","Oceanside","GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0,6.8908,"D409","WK59","BW30","M14","Q03","H02","Y02"
2854,"CA-2016-136371","3/19/2016","3/21/2016","Oceanside","Master Caster Door Stop, Brown",20.32,4,0,6.9088,"D409","WK59","BW30","M14","Q03","H02","Y02"
2855,"CA-2017-137344","8/20/2017","8/20/2017","Franklin","Neat Ideas Personal Hanging Folder Files, Black",40.29,3,0,10.4754,"","","","","","",""
2856,"CA-2017-169810","7/25/2017","7/31/2017","Sioux Falls","Avery 498",20.23,7,0,9.5081,"","","","","","",""
2857,"CA-2016-128594","8/26/2016","8/29/2016","San Diego","Global Troy Executive Leather Low-Back Tilter",1603.136,4,0.2,100.196,"D570","WK82","BW41","M19","Q03","H02","Y02"
2858,"CA-2016-154690","8/15/2016","8/17/2016","Fayetteville","Hon Olson Stacker Stools",225.296,2,0.2,22.5296,"D558","WK80","BW40","M19","Q03","H02","Y02"
2859,"CA-2017-138975","5/19/2017","5/23/2017","Atlanta","Kingston Digital DataTraveler 32GB USB 2.0",67.8,4,0,4.068,"","","","","","",""
2860,"CA-2017-138975","5/19/2017","5/23/2017","Atlanta","Nokia Lumia 925",377.97,3,0,98.2722,"","","","","","",""
2861,"CA-2017-138975","5/19/2017","5/23/2017","Atlanta","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",1628.82,9,0,374.6286,"","","","","","",""
2862,"CA-2017-138975","5/19/2017","5/23/2017","Atlanta","Xerox 1945",286.93,7,0,140.5957,"","","","","","",""
2863,"CA-2017-106537","8/12/2017","8/17/2017","Orlando","Xerox 2000",20.736,4,0.2,7.2576,"","","","","","",""
2864,"US-2017-103828","8/13/2017","8/13/2017","San Francisco","Sterilite Officeware Hinged File Box",31.44,3,0,8.4888,"","","","","","",""
2865,"US-2017-103828","8/13/2017","8/13/2017","San Francisco","Staple holder",83.79,7,0,22.6233,"","","","","","",""
2866,"US-2017-103828","8/13/2017","8/13/2017","San Francisco","Newell 345",59.52,3,0,15.4752,"","","","","","",""
2867,"US-2017-103828","8/13/2017","8/13/2017","San Francisco","Staple remover",31.92,4,0,9.2568,"","","","","","",""
2868,"CA-2016-115588","11/10/2016","11/12/2016","Toledo","Staple remover",14.72,5,0.2,-3.312,"","","","M11","Q03","H02","Y02"
2869,"CA-2016-115588","11/10/2016","11/12/2016","Toledo","Acco Perma 4000 Stacking Storage Drawers",38.976,3,0.2,-2.436,"","","","M11","Q03","H02","Y02"
2870,"CA-2017-143861","6/12/2017","6/19/2017","Saint Petersburg","Dana Swing-Arm Lamps",17.088,2,0.2,1.068,"","","","","","",""
2871,"CA-2014-148040","3/22/2014","3/26/2014","Tucson","Xerox 1951",74.352,3,0.2,23.235,"","","","","","",""
2872,"CA-2014-148040","3/22/2014","3/26/2014","Tucson","Office Star - Mesh Screen back chair with Vinyl seat",314.352,3,0.2,-35.3646,"","","","","","",""
2873,"CA-2017-135167","6/15/2017","6/20/2017","Los Angeles","Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0,1.7466,"","","","","","",""
2874,"CA-2017-137022","11/16/2017","11/22/2017","San Diego","Tennsco Regal Shelving Units",811.28,8,0,24.3384,"","","","","","",""
2875,"US-2017-102638","12/29/2017","12/31/2017","New York City","Ideal Clamps",6.03,3,0,2.9547,"","","","","","",""
2876,"US-2016-167339","1/21/2016","1/23/2016","San Diego","Global Super Steno Chair",153.568,2,0.2,-5.7588,"D352","WK51","BW26","M12","Q03","H02","Y02"
2877,"US-2016-167339","1/21/2016","1/23/2016","San Diego","Global Ergonomic Managers Chair",1013.488,7,0.2,76.0116,"D352","WK51","BW26","M12","Q03","H02","Y02"
2878,"CA-2016-152072","1/15/2016","1/19/2016","Westfield","Quality Park Security Envelopes",52.34,2,0,24.5998,"D348","WK50","BW25","M12","Q03","H02","Y02"
2879,"CA-2016-152072","1/15/2016","1/19/2016","Westfield","American Pencil",4.66,2,0,1.3514,"D348","WK50","BW25","M12","Q03","H02","Y02"
2880,"CA-2016-152072","1/15/2016","1/19/2016","Westfield","Logitech Gaming G510s - Keyboard",254.97,3,0,91.7892,"D348","WK50","BW25","M12","Q03","H02","Y02"
2881,"CA-2016-102932","9/19/2016","9/23/2016","Orange","Storex DuraTech Recycled Plastic Frosted Binders",25.44,6,0,12.72,"","","","M11","Q03","H02","Y02"
2882,"CA-2016-102932","9/19/2016","9/23/2016","Orange","Acme Forged Steel Scissors with Black Enamel Handles",27.93,3,0,8.0997,"","","","M11","Q03","H02","Y02"
2883,"CA-2014-165540","2/21/2014","2/25/2014","Woodstock","GBC Standard Plastic Binding Systems Combs",8.85,5,0.8,-13.7175,"","","","","","",""
2884,"CA-2016-130799","11/11/2016","11/16/2016","San Francisco","Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4,0,2.2272,"","","","M11","Q03","H02","Y02"
2885,"CA-2016-164483","1/30/2016","2/3/2016","San Francisco","Heavy-Duty E-Z-D Binders",17.456,2,0.2,5.8914,"D363","WK52","BW26","M13","Q03","H02","Y02"
2886,"US-2016-159856","10/18/2016","10/22/2016","Tempe","Global Deluxe Steno Chair",307.92,5,0.2,-34.641,"","","","M11","Q03","H02","Y02"
2887,"CA-2017-102099","12/18/2017","12/19/2017","Los Angeles","Newell 327",6.63,3,0,1.7901,"","","","","","",""
2888,"CA-2017-102099","12/18/2017","12/19/2017","Los Angeles","Xerox 1996",12.96,2,0,6.2208,"","","","","","",""
2889,"CA-2017-102099","12/18/2017","12/19/2017","Los Angeles","Xerox 213",32.4,5,0,15.552,"","","","","","",""
